rank,country,earning,players,tournaments
1.,Dota 2,"$38,074,599.32",1056 Players,167 Tournaments
2.,Counter-Strike: Global Offensive,"$19,295,990.90",4838 Players,915 Tournaments
3.,League of Legends,"$12,255,398.93",1973 Players,193 Tournaments
4.,Heroes of the Storm,"$5,444,449.54",441 Players,41 Tournaments
5.,Call of Duty: Infinite Warfare,"$4,041,684.07",323 Players,80 Tournaments
6.,Overwatch,"$3,489,158.01",1608 Players,285 Tournaments
7.,Hearthstone,"$3,485,766.58",705 Players,131 Tournaments
8.,StarCraft II,"$3,416,343.85",391 Players,654 Tournaments
9.,Arena of Valor,"$2,197,021.33",360 Players,15 Tournaments
10.,CrossFire,"$1,907,530.84",226 Players,38 Tournaments
11.,Halo 5: Guardians,"$1,748,000.00",111 Players,14 Tournaments
12.,Rocket League,"$1,591,284.74",466 Players,404 Tournaments
13.,SMITE,"$1,567,900.00",143 Players,8 Tournaments
14.,H1Z1,"$1,551,550.00",88 Players,8 Tournaments
15.,Quake Champions,"$1,482,852.31",166 Players,72 Tournaments
16.,FIFA 17,"$1,452,306.64",130 Players,44 Tournaments
17.,Street Fighter V,"$1,315,628.06",160 Players,57 Tournaments
18.,Gears of War 4,"$1,094,500.00",100 Players,77 Tournaments
19.,PLAYERUNKNOWN’S BATTLEGROUNDS,"$1,007,803.60",193 Players,14 Tournaments
20.,Rainbow Six Siege,"$1,007,150.04",397 Players,34 Tournaments
21.,rFactor 2,"$1,004,694.66",60 Players,2 Tournaments
22.,Madden NFL 2017,"$904,000.00",39 Players,4 Tournaments
23.,Clash Royale,"$876,496.34",79 Players,10 Tournaments
24.,World of Tanks,"$825,000.00",100 Players,4 Tournaments
25.,World of WarCraft,"$749,000.00",121 Players,20 Tournaments
26.,Injustice 2,"$675,188.93",53 Players,21 Tournaments
27.,Super Smash Bros. Melee,"$631,757.73",456 Players,298 Tournaments
28.,Super Smash Bros. for Wii U,"$515,726.43",460 Players,248 Tournaments
29.,Pro Evolution Soccer 2017,"$510,000.00",16 Players,5 Tournaments
30.,FIFA Online 3,"$408,869.99",66 Players,10 Tournaments
31.,Paladins,"$407,826.63",237 Players,28 Tournaments
32.,CrossFire Mobile,"$387,283.00",86 Players,2 Tournaments
33.,Attack on Titan Tribute Game,"$380,000.00",43 Players,13 Tournaments
34.,Vainglory,"$319,400.00",123 Players,11 Tournaments
35.,Tekken 7,"$318,933.61",97 Players,36 Tournaments
36.,Gwent,"$302,988.98",273 Players,91 Tournaments
37.,Call of Duty: WWII,"$275,354.31",81 Players,26 Tournaments
38.,WarCraft III,"$242,279.20",96 Players,195 Tournaments
39.,Point Blank,"$235,184.58",136 Players,12 Tournaments
