rank,country,earning,players,tournaments
50.,Chess.com,"$20,859.98",69 Players,16 Tournaments
51.,ShootMania Storm,"$17,028.67",14 Players,4 Tournaments
52.,Persona 4 Arena Ultimax,"$16,528.16",41 Players,10 Tournaments
53.,Age of Empires,"$15,148.44",27 Players,11 Tournaments
54.,Super Street Fighter IV Arcade Edition,"$13,712.98",8 Players,1 Tournament
55.,Battlefield Hardline,"$13,463.28",20 Players,1 Tournament
56.,Super Smash Bros.,"$11,915.70",57 Players,19 Tournaments
57.,Super Smash Bros. Brawl,"$9,890.00",43 Players,7 Tournaments
58.,Grey Goo,"$6,000.00",12 Players,3 Tournaments
59.,Call of Duty: Black Ops 2,"$5,000.00",4 Players,1 Tournament
60.,osu!,"$5,000.00",24 Players,1 Tournament
61.,Tekken Tag Tournament 2,"$4,606.44",29 Players,11 Tournaments
62.,rFactor 2,"$4,135.99",34 Players,1 Tournament
63.,Skullgirls Encore,"$3,915.40",23 Players,6 Tournaments
64.,Brawlhalla,"$3,710.00",48 Players,13 Tournaments
65.,Dead or Alive 5: Last Round,"$3,709.24",28 Players,7 Tournaments
66.,Overwatch,"$3,320.00",44 Players,10 Tournaments
67.,NHL 15,"$3,157.16",3 Players,3 Tournaments
68.,Call of Duty 4: Modern Warfare,"$2,703.33",0 Players,1 Tournament
69.,Gears of War 3,"$2,700.00",13 Players,2 Tournaments
70.,NHL '94,"$2,691.20",6 Players,2 Tournaments
71.,Project Cars,"$2,353.50",16 Players,40 Tournaments
72.,Wolfenstein: Enemy Territory,"$2,107.30",18 Players,1 Tournament
73.,Age of Empires III,"$1,995.00",16 Players,3 Tournaments
74.,Reflex,"$1,962.00",9 Players,3 Tournaments
75.,Under Night In-Birth EXE: Late,"$1,695.76",25 Players,8 Tournaments
76.,King of Fighters XIII,"$1,460.31",31 Players,8 Tournaments
77.,Street Fighter III: 3rd Strike,"$1,224.86",10 Players,4 Tournaments
78.,Divekick,"$1,110.00",5 Players,2 Tournaments
79.,Shards of War,"$1,029.21",20 Players,1 Tournament
80.,Rising Thunder,"$1,000.00",3 Players,1 Tournament
81.,Tetris,"$1,000.00",4 Players,1 Tournament
82.,BlazBlue: Chronophantasma Extend,$944.21,15 Players,5 Tournaments
83.,Soul Calibur V,$920.00,16 Players,4 Tournaments
84.,Injustice: Gods Among Us,$870.00,8 Players,3 Tournaments
85.,Splatoon,$770.00,3 Players,3 Tournaments
86.,Street Fighter X Tekken,$600.00,6 Players,2 Tournaments
87.,Age of Mythology,$556.00,4 Players,3 Tournaments
88.,TrackMania 2: Canyon,$540.66,3 Players,1 Tournament
89.,Trackmania 2: Valley,$540.66,3 Players,1 Tournament
90.,BlazBlue: Chronophantasma,$485.58,24 Players,5 Tournaments
91.,Legend of Glory,$472.66,0 Players,1 Tournament
92.,Nitroplus Blasterz: Heroines Infinite Duel,$464.00,3 Players,1 Tournament
93.,Super Street Fighter II Turbo,$328.69,6 Players,2 Tournaments
94.,Unreal Tournament (2016),$314.63,9 Players,2 Tournaments
95.,Mortal Kombat 9,$190.00,3 Players,1 Tournament
96.,Ultimate Mortal Kombat 3,$150.00,3 Players,1 Tournament
97.,Virtua Fighter 5 Final Showdown,$145.23,3 Players,1 Tournament
98.,Guilty Gear XX Accent Core Plus R,$120.00,10 Players,2 Tournaments
99.,Capcom vs. SNK 2,$61.79,3 Players,1 Tournament
100.,Dengeki Bunko: Fighting Climax,$60.00,3 Players,1 Tournament
101.,QuakeWorld,$55.09,1 Player,1 Tournament
102.,Marvel vs. Capcom 2,$0.00,11 Players,2 Tournaments
103.,Melty Blood: Actress Again,$0.00,8 Players,1 Tournament
