rank,country,earning,players,tournaments
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,61.,Netherlands,"$18,334.31",3 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,62.,Nigeria,"$17,086.71",6 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,63.,Switzerland,"$15,950.00",3 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,64.,Uzbekistan,"$14,863.33",3 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,65.,Qatar,"$14,858.33",2 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,66.,Bosnia and Herzegovina,"$14,050.00",2 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,67.,Hungary,"$13,035.12",7 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,68.,Serbia,"$12,169.18",3 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,69.,Bulgaria,"$11,585.00",2 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,70.,Oman,"$11,225.01",2 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,71.,Israel,"$10,325.00",10 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,72.,Belgium,"$10,000.00",4 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,73.,Yemen,"$9,275.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,74.,Bolivia,"$8,716.66",3 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,75.,Nicaragua,"$8,645.00",3 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,76.,Sweden,"$8,250.84",5 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,77.,Ireland,"$7,942.50",2 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,78.,Peru,"$7,450.00",4 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,79.,Guyana,"$6,750.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,80.,Slovenia,"$5,978.33",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,81.,Cuba,"$5,775.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,82.,Sudan,"$5,555.84",2 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,83.,Georgia,"$5,311.67",3 Players
