rank,country,earning,players,tournaments
FIFA 23,1.,Netherlands,"$735,278.62",32 Players
FIFA 23,2.,Brazil,"$721,070.45",43 Players
FIFA 23,3.,Germany,"$559,543.36",44 Players
FIFA 23,4.,Italy,"$504,419.56",42 Players
FIFA 23,5.,United Kingdom,"$410,206.90",17 Players
FIFA 23,6.,Denmark,"$328,133.94",14 Players
FIFA 23,7.,Spain,"$308,675.89",38 Players
FIFA 23,8.,Portugal,"$259,390.11",57 Players
FIFA 23,9.,Australia,"$252,055.01",9 Players
FIFA 23,10.,France,"$240,170.72",21 Players
FIFA 23,11.,Argentina,"$208,497.29",17 Players
FIFA 23,12.,Saudi Arabia,"$162,099.99",27 Players
FIFA 23,13.,Mexico,"$123,900.00",27 Players
FIFA 23,14.,Sweden,"$108,585.07",8 Players
FIFA 23,15.,Israel,"$101,000.00",3 Players
FIFA 23,16.,United States,"$98,016.66",17 Players
FIFA 23,17.,South Africa,"$80,399.99",11 Players
FIFA 23,18.,Romania,"$67,500.00",3 Players
FIFA 23,19.,Morocco,"$57,999.99",5 Players
FIFA 23,20.,Finland,"$54,599.98",4 Players
FIFA 23,21.,Egypt,"$54,362.25",10 Players
FIFA 23,22.,Croatia,"$53,843.60",1 Player
FIFA 23,23.,Canada,"$53,499.99",7 Players
FIFA 23,24.,Singapore,"$52,500.01",4 Players
FIFA 23,25.,Peru,"$46,000.01",6 Players
FIFA 23,26.,Poland,"$41,224.81",5 Players
FIFA 23,27.,Turkey,"$33,042.01",6 Players
FIFA 23,28.,Japan,"$32,250.00",11 Players
FIFA 23,29.,United Arab Emirates,"$31,811.25",4 Players
FIFA 23,30.,Senegal,"$28,833.33",1 Player
FIFA 23,31.,Malaysia,"$27,099.98",6 Players
FIFA 23,32.,Colombia,"$26,500.00",10 Players
FIFA 23,33.,Switzerland,"$22,100.01",3 Players
FIFA 23,34.,India,"$18,299.99",3 Players
FIFA 23,35.,Austria,"$17,164.00",11 Players
FIFA 23,36.,Qatar,"$17,000.00",4 Players
FIFA 23,37.,Indonesia,"$13,500.00",4 Players
FIFA 23,38.,Kuwait,"$13,050.00",7 Players
FIFA 23,39.,"Korea, Republic of","$12,500.00",1 Player
FIFA 23,40.,Luxembourg,"$11,186.44",9 Players
FIFA 23,41.,Panama,"$10,050.00",5 Players
FIFA 23,42.,Malta,"$7,529.34",2 Players
FIFA 23,43.,Czech Republic,"$7,286.61",11 Players
FIFA 23,44.,Honduras,"$4,000.00",5 Players
FIFA 23,45.,Norway,"$4,000.00",5 Players
FIFA 23,46.,Venezuela,"$4,000.00",5 Players
FIFA 23,47.,Chile,"$3,000.00",1 Player
FIFA 23,48.,Costa Rica,"$1,999.99",4 Players
FIFA 23,49.,Ukraine,"$1,500.00",3 Players
FIFA 23,50.,Hong Kong,"$1,000.00",1 Player
FIFA 23,51.,Oman,"$1,000.00",4 Players
FIFA 23,52.,Uruguay,"$1,000.00",4 Players
FIFA 23,53.,"Palestine, State of",$999.99,3 Players
FIFA 23,54.,Belgium,$567.94,1 Player
