rank,country,earning,players,tournaments
FIFA 18,1.,Saudi Arabia,"$525,250.00",8 Players
FIFA 18,2.,Germany,"$394,127.44",40 Players
FIFA 18,3.,France,"$176,844.72",18 Players
FIFA 18,4.,United Kingdom,"$149,790.43",23 Players
FIFA 18,5.,South Africa,"$109,110.00",10 Players
FIFA 18,6.,Denmark,"$87,102.11",10 Players
FIFA 18,7.,Poland,"$73,269.57",11 Players
FIFA 18,8.,Belgium,"$70,000.00",2 Players
FIFA 18,9.,Argentina,"$69,000.00",3 Players
FIFA 18,10.,Hungary,"$65,213.81",4 Players
FIFA 18,11.,Brazil,"$57,000.00",15 Players
FIFA 18,12.,United States,"$48,750.00",10 Players
FIFA 18,13.,Netherlands,"$46,441.76",8 Players
FIFA 18,14.,Sweden,"$40,830.48",4 Players
FIFA 18,15.,Malta,"$38,778.70",7 Players
FIFA 18,16.,Spain,"$30,571.31",10 Players
FIFA 18,17.,Australia,"$29,250.00",6 Players
FIFA 18,18.,Canada,"$25,750.00",3 Players
FIFA 18,19.,Italy,"$19,500.00",7 Players
FIFA 18,20.,Ireland,"$18,904.88",1 Player
FIFA 18,21.,Mexico,"$18,000.00",4 Players
FIFA 18,22.,Japan,"$16,500.00",3 Players
FIFA 18,23.,Czech Republic,"$15,755.71",6 Players
FIFA 18,24.,Austria,"$14,576.97",3 Players
FIFA 18,25.,Colombia,"$10,000.00",1 Player
FIFA 18,26.,Finland,"$6,112.80",1 Player
FIFA 18,27.,Hong Kong,"$6,000.00",5 Players
FIFA 18,28.,Russian Federation,"$6,000.00",4 Players
FIFA 18,29.,Indonesia,"$5,000.00",2 Players
FIFA 18,30.,Slovakia,"$4,325.10",2 Players
FIFA 18,31.,Ukraine,"$3,000.00",1 Player
FIFA 18,32.,Bulgaria,"$2,500.00",1 Player
FIFA 18,33.,Singapore,"$2,000.00",2 Players
FIFA 18,34.,Thailand,"$2,000.00",2 Players
FIFA 18,35.,Turkey,"$2,000.00",2 Players
FIFA 18,36.,Uzbekistan,"$2,000.00",1 Player
FIFA 18,37.,"Korea, Republic of","$1,500.00",2 Players
FIFA 18,38.,China,"$1,000.00",1 Player
FIFA 18,39.,Malaysia,$500.00,1 Player
FIFA 18,40.,Mauritius,$344.33,1 Player
FIFA 18,41.,Switzerland,$242.61,1 Player
