rank,country,earning,players,tournaments
FIFA 21,1.,Germany,"$437,762.50",47 Players
FIFA 21,2.,Denmark,"$437,356.62",63 Players
FIFA 21,3.,Brazil,"$324,500.00",31 Players
FIFA 21,4.,France,"$244,269.00",23 Players
FIFA 21,5.,Spain,"$186,750.00",12 Players
FIFA 21,6.,Italy,"$185,294.91",18 Players
FIFA 21,7.,Sweden,"$174,998.60",10 Players
FIFA 21,8.,Netherlands,"$162,500.00",10 Players
FIFA 21,9.,United Kingdom,"$156,839.46",21 Players
FIFA 21,10.,Saudi Arabia,"$106,750.00",15 Players
FIFA 21,11.,Mexico,"$105,750.00",13 Players
FIFA 21,12.,Portugal,"$84,642.19",46 Players
FIFA 21,13.,Argentina,"$78,500.00",5 Players
FIFA 21,14.,Australia,"$69,000.00",12 Players
FIFA 21,15.,United States,"$56,000.00",16 Players
FIFA 21,16.,Japan,"$41,250.00",5 Players
FIFA 21,17.,Senegal,"$40,000.00",1 Player
FIFA 21,18.,Israel,"$25,500.00",2 Players
FIFA 21,19.,Canada,"$23,000.00",4 Players
FIFA 21,20.,Russian Federation,"$21,750.00",7 Players
FIFA 21,21.,South Africa,"$21,000.00",2 Players
FIFA 21,22.,Turkey,"$20,000.00",2 Players
FIFA 21,23.,Malaysia,"$16,750.00",5 Players
FIFA 21,24.,Colombia,"$12,750.00",2 Players
FIFA 21,25.,Indonesia,"$10,000.00",1 Player
FIFA 21,26.,Peru,"$10,000.00",2 Players
FIFA 21,27.,Singapore,"$7,500.00",1 Player
FIFA 21,28.,Romania,"$6,500.00",1 Player
FIFA 21,29.,Belgium,"$6,000.00",2 Players
FIFA 21,30.,Switzerland,"$6,000.00",1 Player
FIFA 21,31.,Malta,"$4,993.28",10 Players
FIFA 21,32.,Norway,"$4,000.00",3 Players
FIFA 21,33.,Ecuador,"$3,000.00",1 Player
FIFA 21,34.,Poland,"$3,000.00",2 Players
FIFA 21,35.,Kuwait,"$2,250.00",1 Player
FIFA 21,36.,Finland,"$1,500.00",1 Player
FIFA 21,37.,Uruguay,"$1,500.00",1 Player
FIFA 21,38.,United Arab Emirates,"$1,000.00",1 Player
FIFA 21,39.,India,"$1,000.00",1 Player
FIFA 21,40.,Bulgaria,$625.00,1 Player
FIFA 21,41.,Egypt,$500.00,1 Player
FIFA 21,42.,Croatia,$200.00,1 Player
