rank,country,earning,players
1.,United States,"$684,635.70",49 Players
2.,United Kingdom,"$403,785.35",41 Players
3.,France,"$29,962.94",23 Players
4.,Spain,"$13,835.28",52 Players
5.,Canada,"$7,649.30",2 Players
6.,Australia,"$6,376.01",20 Players
7.,Ireland,"$1,759.76",2 Players
8.,Netherlands,"$1,430.94",5 Players
9.,New Zealand,$957.91,11 Players
10.,Bulgaria,$583.82,1 Player
11.,Belgium,$258.64,1 Player
12.,Italy,$116.30,1 Player
13.,Croatia,$104.63,1 Player
