rank,country,earning,players
1.,United States,"$1,529,657.62",143 Players
2.,Canada,"$22,304.92",18 Players
3.,France,"$5,000.00",3 Players
4.,Germany,$0.00,1 Player
5.,Netherlands,$0.00,1 Player
