rank,country,earning,players
1.,United States,"$123,761.09",28 Players
2.,"Korea, Republic of","$82,941.68",20 Players
3.,Canada,"$60,416.35",12 Players
4.,United Kingdom,"$11,600.00",3 Players
5.,Sweden,"$3,000.00",3 Players
