rank,country,earning,players,tournaments
RaceRoom Racing Experience,14.,Indonesia,"$1,995.00",1 Player
RaceRoom Racing Experience,15.,Turkey,"$1,840.07",2 Players
RaceRoom Racing Experience,16.,Czech Republic,"$1,429.47",3 Players
RaceRoom Racing Experience,17.,Croatia,"$1,356.00",1 Player
RaceRoom Racing Experience,18.,Hong Kong,$960.00,1 Player
RaceRoom Racing Experience,19.,Macao,$600.00,1 Player
RaceRoom Racing Experience,20.,Argentina,$566.30,2 Players
RaceRoom Racing Experience,21.,Malaysia,$555.00,1 Player
RaceRoom Racing Experience,22.,Estonia,$515.00,1 Player
RaceRoom Racing Experience,23.,Belgium,$470.83,1 Player
RaceRoom Racing Experience,24.,Finland,$367.25,1 Player
RaceRoom Racing Experience,25.,Romania,$234.48,3 Players
RaceRoom Racing Experience,26.,Brazil,$141.25,1 Player
RaceRoom Racing Experience,27.,Monaco,$113.00,1 Player
RaceRoom Racing Experience,28.,Serbia,$110.00,2 Players
RaceRoom Racing Experience,29.,Ireland,$109.00,1 Player
RaceRoom Racing Experience,30.,Portugal,$88.71,3 Players
RaceRoom Racing Experience,31.,Switzerland,$82.83,1 Player
RaceRoom Racing Experience,32.,Malta,$57.87,1 Player
RaceRoom Racing Experience,33.,Liechtenstein,$28.00,1 Player
RaceRoom Racing Experience,34.,Austria,$0.00,1 Player
RaceRoom Racing Experience,35.,Norway,$0.00,1 Player
Rennsport,1.,Australia,"$270,106.00",2 Players
Rennsport,2.,Netherlands,"$221,895.00",7 Players
Rennsport,3.,United Kingdom,"$213,490.00",13 Players
Rennsport,4.,Germany,"$158,943.50",7 Players
Rennsport,5.,Hungary,"$99,440.00",1 Player
Rennsport,6.,United States,"$76,370.00",2 Players
Rennsport,7.,Slovenia,"$64,822.00",1 Player
Rennsport,8.,Czech Republic,"$53,323.00",3 Players
Rennsport,9.,Italy,"$40,230.00",1 Player
Rennsport,10.,Finland,"$35,727.00",1 Player
Rennsport,11.,Denmark,"$26,250.00",1 Player
Rennsport,12.,North Macedonia,"$23,310.00",3 Players
Rennsport,13.,Ireland,"$20,732.00",3 Players
Rennsport,14.,Poland,"$20,570.00",3 Players
Rennsport,15.,France,"$13,300.00",1 Player
Rennsport,16.,Croatia,"$10,481.50",1 Player
Rennsport,17.,Norway,"$10,000.00",1 Player
Rennsport,18.,Spain,"$7,500.00",1 Player
Rennsport,19.,Indonesia,"$7,500.00",1 Player
Rennsport,20.,Slovakia,"$6,250.00",1 Player
Rennsport,21.,Estonia,"$4,550.00",1 Player
Rennsport,22.,Brazil,$910.00,1 Player
rFactor,1.,Netherlands,"$4,210.55",11 Players
rFactor,2.,Finland,"$2,257.09",6 Players
rFactor,3.,Estonia,"$1,930.33",4 Players
rFactor,4.,France,"$1,089.76",4 Players
rFactor,5.,Germany,"$1,003.63",5 Players
rFactor,6.,United Kingdom,$927.19,4 Players
rFactor,7.,Hungary,$654.53,4 Players
rFactor,8.,Italy,$561.98,6 Players
rFactor,9.,Sweden,$494.43,1 Player
rFactor,10.,Australia,$315.93,1 Player
rFactor,11.,Slovenia,$294.78,1 Player
rFactor,12.,Portugal,$281.98,3 Players
rFactor,13.,Croatia,$277.49,1 Player
rFactor,14.,Bulgaria,$210.68,1 Player
