rank,country,earning,players
1.,"Korea, Republic of","$1,303,719.41",79 Players
2.,Thailand,"$1,064,160.14",127 Players
3.,China,"$490,629.25",72 Players
4.,Viet Nam,"$471,288.93",107 Players
5.,Singapore,"$77,943.56",4 Players
6.,Malaysia,"$39,621.14",3 Players
7.,Hong Kong,"$32,542.10",2 Players
8.,Indonesia,"$12,627.05",6 Players
