rank,country,earning,players
1.,United States,"$940,633.24",84 Players
2.,Canada,"$31,933.33",4 Players
3.,Puerto Rico,"$21,766.67",1 Player
4.,Germany,"$2,833.33",1 Player
5.,United Kingdom,"$2,833.33",1 Player
